DALE	589	420	2.0	1103	28,994
PATRICK	588	421	1.0	513	58,257
RYAN	585	422	0.4	177	139,335
SHEPHERD	585	422	1.0	515	57,935
BURKE	584	424	0.5	229	119,175
JANIS	583	425	15.3	8022	3,814
BISHOP	582	426	0.5	238	114,034
ENOS	581	427	7.3	4114	7,978
NEAL	579	428	0.7	333	83,849
ORTEGA	577	429	0.6	296	93,131
GOODWIN	577	429	0.8	415	70,333
HORTON	576	431	0.7	335	83,523
TENORIO	576	431	9.1	5110	6301
LUJAN	574	433	3.0	1737	18,892
RANDALL	572	434	1.1	574	52,495
FAIRBANKS	572	434	6.4	3650	8,948
JOSE	570	436	7.7	4435	7,389
ARVISO	569	437	47.9	20676	1189
BURTON	568	438	0.5	255	107,158
PARRISH	566	439	1.2	632	48,823
SPEARS	563	440	1.4	785	40,203
BECK	559	441	0.6	295	93,161
SUTTON	559	441	0.6	319	87,373
REEVES	559	441	0.7	358	79,817
ABEITA	559	441	77.4	30516	722
HARMON	558	445	0.8	399	72,414
ANDREW	556	446	4.2	2521	13,145
POTTER	555	447	0.8	413	71,103
DIAZ	554	448	0.2	73	251,772
PELTIER	553	449	8.3	4855	6,633
WESLEY	552	450	2.5	1512	21,734
RHODES	551	451	0.6	310	88,917
HAMMOND	550	452	0.8	442	67,063
HOLLAND	549	453	0.5	276	99,885
SHELTON	548	454	0.6	313	88,326
SIMS	547	455	0.5	254	107,244
HENSON	545	456	1.2	669	46,609
MORALES	544	457	0.2	90	217,642
CROW	544	457	2.4	1416	23,031
MEDINA	543	459	0.4	176	139,353
HOOD	543	459	1.0	566	53,737
HOLIDAY	543	459	8.4	4968	6,491
BURNETTE	541	462	3.3	2026	16,409
BLAKE	540	463	0.8	425	69,279
DENNIS	538	464	0.7	384	74,784
BARKER	537	465	0.6	325	85,221
HARDIN	537	465	1.3	753	41,664
DEESE	537	465	8.5	5068	6,350
THORNTON	536	468	0.7	347	81,191
MIGUEL	534	469	7.3	4484	7,282
HOULE	533	470	6.9	4258	7,698
BOWEN	532	471	0.7	370	77,078
BRUCE	530	472	1.0	583	52,004
VANN	530	472	3.6	2280	14,602
HENDRICKS	528	474	1.3	749	41,879
CODY	528	474	2.8	1739	18,853
BARRETT	527	476	0.5	288	95,896
PACHECO	527	476	0.9	512	58,534
OWEN	526	478	0.9	496	60,461
MOSS	524	479	0.7	389	73,750
CLY	524	479	80.4	33090	652
SMALL	523	481	1.1	681	45,850
NEWTON	521	482	0.7	400	72,328
WATERS	520	483	0.8	455	65,817
BALLARD	519	484	0.9	503	59,660
SOLOMON	518	485	1.2	726	42,839
SILVA	517	486	0.4	214	126,164
ARTHUR	515	487	1.9	1172	27,383
CORNELIUS	514	488	2.7	1699	19,342
RAMSEY	513	489	0.7	373	76,625
NAKAI	513	489	45.5	21565	1128
GRIFFITH	511	491	0.7	369	77,429
SHIELDS	510	492	1.0	623	49,556
MCDANIEL	509	493	0.6	323	86,317
SHORT	509	493	0.9	536	55,903
BREWINGTON	509	493	9.9	6153	5,128
DENNISON	507	496	3.6	2348	14,132
CHAMBERS	506	497	0.6	305	90,325
PATTON	505	498	0.8	464	64,772
WAUNEKA	505	498	98.4	40203	513
SAUNDERS	504	500	0.7	439	67,210
MASSEY	503	501	0.9	568	53,459
BEDONIE	503	501	97.5	40019	516
LUCAS	502	503	0.5	275	100,417
SKENANDORE	502	503	73.3	31848	685
TOWNSEND	501	505	0.7	444	66,853
WARNER	499	506	0.6	344	81,824
MOODY	499	506	0.8	479	62,344
GOINS	499	506	2.3	1498	21,872
BARNEY	499	506	3.2	2144	15,556
BOOTH	496	510	1.0	635	48,580
HOWE	495	511	1.2	775	40,555
RIGGS	494	512	1.5	947	33,868
MCBRIDE	493	513	0.8	495	60,874
WILKINS	493	513	0.9	532	56,068
ISAAC	493	513	3.0	2039	16,312
PARKS	492	516	0.6	322	86,346
RUIZ	491	517	0.3	129	175,429
TATE	491	517	0.7	440	67,208
MENDOZA	489	519	0.3	134	168,567
DILLON	488	520	1.0	631	48,833
JENNINGS	487	521	0.6	321	87,038
BACA	487	521	2.0	1316	24,572
SIMON	486	523	0.6	383	74,839
KEITH	486	523	1.0	663	46,747
GOULD	486	523	1.3	836	37,660
RAMOS	483	526	0.3	112	193,096
SCHMIDT	480	527	0.3	171	145,565
YORK	477	528	0.9	596	51,334
SWAN	475	529	2.2	1477	22,082
LESTER	474	530	1.1	709	43,919
JAKE	474	530	56.4	27105	840
POTTS	471	532	1.2	832	37,687
POWERS	470	533	0.5	304	90,401
TANNER	469	534	1.0	675	46,412
HAWK	466	535	2.9	2045	16,240
TELLER	466	535	13.6	8798	3,429
HENSLEY	464	537	0.9	618	49,858
PESHLAKAI	464	537	93.5	41382	496
MCINTOSH	461	539	1.1	777	40,453
CLAW	461	539	93.3	41522	494
RODGERS	460	541	0.6	394	73,021
HAYNES	459	542	0.6	341	82,037
BLAIR	458	543	0.6	380	75,135
SILVERSMITH	458	543	65.8	31464	696
BURNETT	457	545	0.8	517	57,859
MELTON	457	545	0.9	634	48,594
ROCK	455	547	2.5	1779	18,510
SLIM	455	547	64.2	30970	709
SPARKS	454	549	0.7	481	62,234
PRESTON	454	549	1.0	681	45,850
MORTON	453	551	0.8	509	58,788
EMERSON	453	551	1.5	1066	30,028
AMOS	452	553	2.0	1436	22,817
HICKMAN	451	554	1.1	783	40,224
MCMILLAN	451	554	1.2	810	38,896
ALBERT	449	556	1.4	1028	31,159
BURRIS	447	557	1.7	1242	25,998
MCGEE	446	558	0.6	404	71,925
DARDAR	446	558	45.7	24135	975
CANTRELL	444	560	1.3	920	34,674
KELLER	443	561	0.5	290	94,300
MALONE	443	561	0.6	426	69,257
WHITEMAN	443	561	6.0	4432	7,395
LUNA	442	564	0.6	378	76,127
MOON	442	564	1.1	748	42,062
FINLEY	442	564	1.2	854	36,874
CHRISTENSEN	441	567	0.6	412	71,144
CLAY	440	568	1.0	677	46,264
LOVE	439	569	0.6	363	78,323
GIBBS	438	570	0.7	478	62,514
BEAULIEU	438	570	4.2	3184	10,336
ERICKSON	437	572	0.5	351	80,936
DANIEL	436	573	0.6	380	75,135
PAGE	435	574	0.5	354	80,493
MARKS	435	574	0.9	644	48,281
DRAPER	435	574	1.9	1397	23,242
WISE	434	577	0.7	445	66,738
WILCOX	434	577	0.8	546	54,987
DICKSON	434	577	1.3	915	34,698
FOREMAN	434	577	1.6	1186	27,130
TAFOYA	432	581	4.8	3621	9,014
HAMPTON	431	582	0.6	451	66,378
APACHITO	430	583	97.3	45573	442
CASEY	428	584	0.7	463	64,815
TODD	426	585	0.6	423	69,810
JIMENEZ	425	586	0.3	147	157,475
PEARSON	425	586	0.4	281	98,728
GARNER	425	586	0.6	403	72,052
REESE	423	589	0.6	405	71,754
BOND	423	589	0.8	603	50,980
ESTES	423	589	1.2	880	35,839
FLEMING	422	592	0.5	317	87,949
MULLINS	422	592	0.6	416	70,286
DODSON	421	594	1.1	842	37,298
ROANHORSE	421	594	91.7	44192	459
CHANDLER	419	596	0.6	379	76,114
OLSEN	419	596	0.7	521	57,357
WALL	419	596	0.8	557	54,401
MANUELITO	419	596	95.9	46000	437
FISH	416	600	1.7	1314	24,612
OSBORNE	415	601	0.6	457	65,802
KINGBIRD	415	601	91.2	44497	455
COBB	414	603	0.6	472	63,739
ARAGON	414	603	2.0	1588	20,723
MARIANO	412	605	5.8	4576	7,111
MCKAY	410	606	1.1	853	36,948
DAWSON	409	607	0.5	355	80,190
PARFAIT	408	608	45.4	25735	899
BANKS	407	609	0.4	278	99,294
BROCK	406	610	0.7	502	59,682
HOOPER	406	610	1.2	936	34,084
SILVER	406	610	1.8	1489	21,956
GILMORE	405	613	0.9	661	47,050
CLIFFORD	404	614	1.8	1486	21,974
CASE	403	615	1.0	813	38,759
MCKENZIE	402	616	0.7	544	55,084
TRACY	402	616	1.4	1093	29,316
DAVENPORT	401	618	0.7	561	54,206
CASTRO	400	619	0.3	194	133,254
HIGGINS	398	620	0.5	365	78,107
NORMAN	398	620	0.6	461	65,269
CLINE	398	620	0.8	628	49,167
HERMAN	396	623	0.9	746	42,091
MENDEZ	395	624	0.4	242	112,736
GUTHRIE	394	625	1.2	1015	31,530
KINNEY	393	626	1.3	1032	30,956
LAPOINTE	392	627	4.6	3824	8,525
CALABAZA	391	628	93.8	47735	417
DOYLE	390	629	0.5	391	73,518
BORDEAUX	389	630	13.6	10289	2,870
WEBER	388	631	0.4	252	107,866
SCHULTZ	388	631	0.4	261	104,962
BALL	388	631	0.5	366	77,561
MAXWELL	388	631	0.6	458	65,779
COLBERT	388	631	1.8	1544	21,306
YATES	387	636	0.6	491	61,400
RIOS	386	637	0.4	285	96,569
MIRANDA	386	637	0.6	437	67,646
BARR	386	637	0.9	738	42,432
BURBANK	386	637	8.1	6596	4,739
SILAS	385	641	9.3	7399	4153
PENA	384	642	0.4	284	98,345
MARQUEZ	384	642	0.5	357	79,951
HARRINGTON	384	642	0.6	462	65,131
GUY	383	645	1.4	1150	27,934
REDHOUSE	383	645	87.0	45735	440
CAIN	382	647	0.7	516	57,873
NAQUIN	382	647	8.9	7174	4,288
OBRIEN	381	649	0.3	234	115,385
MCCLOUD	381	649	2.5	2204	15,125
MORROW	379	651	0.7	538	55,664
BLEVINS	379	651	1.0	856	36,841
HINTON	379	651	1.1	962	33,209
DRAKE	378	654	0.6	506	59,055
GOLDTOOTH	378	654	98.4	51024	384
PARSONS	377	656	0.6	453	66,203
PLUMMER	377	656	1.5	1309	24,665
BLACKWATER	377	656	93.3	48963	404
MACK	376	659	0.6	441	67,154
BRYAN	376	659	0.7	542	55,269
DAWES	376	659	6.2	5255	6,097
SELLERS	374	662	0.9	755	41,561
LEBEAU	374	662	7.9	6588	4,744
JOJOLA	374	662	37.2	23547	1005
GREY	373	665	3.0	2691	12,338
STEVENSON	372	666	0.5	395	72,892
HUFF	372	666	0.7	564	53,892
QUINTANA	372	666	1.3	1073	29,755
BACON	372	666	1.3	1094	29,312
ROWE	371	670	0.6	452	66,205
COOKE	370	671	1.2	1000	31,860
NICHOLAS	370	671	1.4	1205	26,628
DONEY	370	671	13.8	10888	2,683
BIGMAN	370	671	67.6	38079	547
