"","name","count","rank","rank_percent","us_rank","us_total_occurences"
"1990","amato","11,640",1990,93.8,2676,"12,411"
"1991","haskins","11,630",1991,70.7,2022,"16,457"
"1992","whipple","11,621",1992,86.8,2471,"13,387"
"1993","castro","11,620",1993,8.7,194,"133,254"
"1994","ortiz","11,593",1994,5.4,94,"214,683"
"1995","leavitt","11,589",1995,94.8,2702,"12,223"
"1996","ely","11,579",1996,89.9,2583,"12,884"
"1997","asher","11,576",1997,91.1,2611,"12,710"
"1998","spear","11,573",1998,88.7,2544,"13,049"
"1999","girard","11,570",1999,93.3,2677,"12,407"
"2000","storey","11,568",2000,86,2461,"13,450"
"2001","weldon","11,566",2001,82.5,2367,"14,025"
"2002","forrester","11,566",2001,87.1,2487,"13,276"
"2003","stamper","11,552",2003,90.8,2608,"12,729"
"2004","parrott","11,545",2004,85.7,2458,"13,473"
"2005","coats","11,520",2005,75.5,2185,"15,265"
"2006","bourgeois","11,517",2006,90.2,2598,"12,765"
"2007","herrick","11,511",2007,95.9,2759,"12,002"
"2008","millard","11,510",2008,91.2,2633,"12,622"
"2009","lewandowski","11,502",2009,97.3,2794,"11,822"
"2010","pence","11,473",2010,96,2769,"11,952"
"2011","hamrick","11,455",2011,94.7,2737,"12,099"
"2012","dykes","11,453",2012,82.4,2391,"13,891"
"2013","cotter","11,448",2013,95.6,2764,"11,977"
"2014","markham","11,445",2014,89.7,2600,"12,763"
"2015","kilpatrick","11,443",2015,82.7,2402,"13,832"
"2016","cooney","11,443",2015,94.3,2728,"12,136"
"2017","linder","11,442",2017,85.5,2474,"13,375"
"2018","culp","11,440",2018,87.8,2547,"13,035"
"2019","fallon","11,439",2019,89.8,2605,"12,744"
"2020","ferraro","11,435",2020,94.6,2742,"12,090"
"2021","earl","11,432",2021,74.5,2170,"15,347"
"2022","longo","11,427",2022,94.3,2731,"12,122"
"2023","rodrigues","11,415",2023,42.8,1204,"26,652"
"2024","hostetler","11,415",2023,97.9,2817,"11,659"
"2025","mark","11,412",2025,71.7,2091,"15,916"
"2026","herr","11,396",2026,91.4,2663,"12,466"
"2027","linn","11,388",2027,93.5,2714,"12,178"
"2028","hearn","11,378",2028,77.5,2270,"14,680"
"2029","dewey","11,369",2029,93.4,2716,"12,174"
"2030","geary","11,366",2030,93.4,2717,"12,168"
"2031","ruff","11,354",2031,75.5,2220,"15,035"
"2032","matson","11,346",2032,93.8,2736,"12,100"
"2033","christianson","11,339",2033,95.6,2787,"11,866"
"2034","arrington","11,334",2034,53.4,1554,"21,216"
"2035","sisk","11,325",2035,92.9,2709,"12,191"
"2036","burrell","11,321",2036,49.1,1414,"23,048"
"2037","harp","11,313",2037,85.1,2484,"13,295"
"2038","pool","11,306",2038,85.7,2509,"13,194"
"2039","orlando","11,305",2039,91.5,2688,"12,353"
"2040","lantz","11,286",2040,96.5,2812,"11,698"
"2041","gilman","11,281",2041,94.4,2770,"11,948"
"2042","julian","11,271",2042,77.1,2277,"14,625"
"2043","nadeau","11,262",2043,94.4,2780,"11,931"
"2044","sherrill","11,253",2044,84,2470,"13,389"
"2045","mcqueen","11,251",2045,60.2,1757,"18,701"
"2046","brubaker","11,246",2046,97,2836,"11,588"
"2047","rust","11,224",2047,95,2795,"11,816"
"2048","duggan","11,221",2048,94,2773,"11,941"
"2049","braden","11,209",2049,86,2548,"13,032"
"2050","driver","11,206",2050,74.5,2219,"15,036"
"2051","lance","11,206",2050,88.2,2618,"12,700"
"2052","croft","11,204",2052,88.2,2616,"12,702"
"2053","clancy","11,200",2053,92.8,2744,"12,066"
"2054","dove","11,199",2054,79.4,2351,"14,106"
"2055","scanlon","11,199",2054,96.3,2820,"11,635"
"2056","ralston","11,194",2056,92.7,2743,"12,076"
"2057","stockton","11,193",2057,86,2552,"13,015"
"2058","burleson","11,193",2057,88.6,2627,"12,637"
"2059","sommer","11,182",2059,96.2,2826,"11,624"
"2060","cyr","11,180",2060,96.3,2832,"11,611"
"2061","kolb","11,165",2061,95.9,2818,"11,644"
"2062","alvarez","11,159",2062,6.6,132,"168,817"
"2063","farnsworth","11,146",2063,96.4,2848,"11,563"
"2064","parnell","11,144",2064,79.2,2358,"14,069"
"2065","looney","11,140",2065,86,2568,"12,955"
"2066","falk","11,122",2066,96.1,2842,"11,575"
"2067","rockwell","11,112",2067,91.8,2737,"12,099"
"2068","oldham","11,107",2068,87.1,2604,"12,753"
"2069","killian","11,106",2069,93,2771,"11,947"
"2070","jameson","11,104",2070,86.3,2588,"12,868"
"2071","goodson","11,099",2071,72.9,2191,"15,229"
"2072","gutierrez","11,092",2072,5.2,96,"212,905"
"2073","mize","11,089",2073,93.4,2786,"11,873"
"2074","stack","11,086",2074,94.7,2810,"11,701"
"2075","nye","11,085",2075,95.3,2821,"11,632"
"2076","brink","11,082",2076,95.2,2819,"11,638"
"2077","dangelo","11,077",2077,95.6,2838,"11,587"
"2078","franz","11,072",2078,95.8,2853,"11,553"
"2079","akins","11,058",2079,65.6,1960,"16,860"
"2080","baggett","11,058",2079,87.9,2639,"12,586"
"2081","schofield","11,054",2081,89.5,2686,"12,356"
"2082","slone","11,053",2082,95.6,2847,"11,564"
"2083","redding","11,047",2083,72.4,2187,"15,264"
"2084","ham","11,046",2084,69.7,2103,"15,843"
"2085","benner","11,039",2085,96.2,2872,"11,479"
"2086","slack","11,038",2086,85.6,2579,"12,893"
"2087","lytle","11,038",2086,86.9,2617,"12,701"
"2088","stoll","11,029",2088,95.2,2836,"11,588"
"2089","hayward","11,021",2089,73.3,2218,"15,044"
"2090","gillette","11,021",2089,88.8,2674,"12,414"
"2091","coyne","11,003",2091,96.6,2890,"11,388"
"2092","oliveira","11,000",2092,76.7,2311,"14,341"
"2093","wenzel","10,988",2093,96.6,2900,"11,370"
"2094","manuel","10,987",2094,45.4,1337,"24,227"
"2095","lyle","10,979",2095,84.8,2570,"12,951"
"2096","churchill","10,978",2096,90.7,2735,"12,108"
"2097","mace","10,974",2097,90.6,2734,"12,114"
"2098","christman","10,970",2098,93.8,2814,"11,693"
"2099","applegate","10,960",2099,94.7,2845,"11,569"
"2100","speer","10,954",2100,93.2,2806,"11,749"
"2101","mallory","10,952",2101,64.5,1944,"16,987"
"2102","ricci","10,952",2101,94.9,2855,"11,543"
"2103","steffen","10,932",2103,97.2,2937,"11,252"
"2104","canfield","10,931",2104,95.7,2884,"11,427"
"2105","halverson","10,928",2105,96.1,2896,"11,377"
"2106","lauer","10,923",2106,96.8,2928,"11,281"
"2107","reinhardt","10,913",2107,93.9,2828,"11,622"
"2108","masterson","10,906",2108,93.4,2816,"11,673"
"2109","cornwell","10,887",2109,91.5,2783,"11,893"
"2110","cecil","10,877",2110,92.5,2804,"11,758"
"2111","rupp","10,857",2111,96.9,2959,"11,199"
"2112","thrasher","10,852",2112,86.6,2651,"12,535"
"2113","carl","10,849",2113,90,2746,"12,060"
"2114","hildebrand","10,815",2114,95.9,2932,"11,272"
"2115","callaway","10,803",2115,80.9,2481,"13,354"
"2116","schmid","10,796",2116,96.7,2965,"11,160"
"2117","rea","10,764",2117,78.5,2423,"13,708"
"2118","rains","10,764",2117,93,2842,"11,575"
"2119","lindquist","10,762",2119,95.8,2945,"11,229"
"2120","blue","10,742",2120,47.9,1461,"22,422"
"2121","keyes","10,741",2121,67,2079,"16,020"
"2122","ruiz","10,736",2122,6.1,129,"175,429"
"2123","harkins","10,733",2123,92.5,2835,"11,598"
"2124","bowser","10,731",2124,76.3,2356,"14,071"
"2125","babb","10,729",2125,84.3,2609,"12,726"
"2126","whelan","10,729",2125,96.4,2976,"11,127"
"2127","corrigan","10,723",2127,96.5,2980,"11,117"
"2128","barrow","10,712",2128,70.1,2184,"15,277"
"2129","lusk","10,708",2129,88.2,2726,"12,145"
"2130","thibodeaux","10,702",2130,81.1,2508,"13,199"
"2131","baumgartner","10,702",2130,96.6,2995,"11,078"
"2132","zielinski","10,702",2130,97.1,3014,"11,024"
"2133","fine","10,691",2133,92.8,2865,"11,518"
"2134","dobbins","10,689",2134,73.1,2279,"14,615"
"2135","palumbo","10,680",2135,96,2978,"11,122"
"2136","foust","10,675",2136,87.9,2726,"12,145"
"2137","barbour","10,674",2137,75.2,2338,"14,188"
"2138","paulsen","10,673",2138,96,2979,"11,121"
"2139","beaty","10,662",2139,84.7,2638,"12,588"
"2140","fraley","10,662",2139,93.1,2879,"11,449"
"2141","levesque","10,661",2141,95.9,2982,"11,111"
"2142","layne","10,653",2142,81.4,2537,"13,084"
"2143","pacheco","10,647",2143,18.2,512,"58,534"
"2144","roush","10,644",2144,97,3028,"10,970"
"2145","epperson","10,642",2145,85.8,2681,"12,400"
"2146","guinn","10,639",2146,84.2,2625,"12,641"
"2147","clinton","10,626",2147,67.6,2118,"15,714"
"2148","krebs","10,626",2147,97,3034,"10,951"
"2149","harlow","10,622",2149,95.5,2975,"11,128"
"2150","gary","10,621",2150,50.1,1555,"21,213"
"2151","havens","10,614",2151,94.6,2951,"11,214"
"2152","kimble","10,610",2152,61.9,1929,"17,138"
"2153","dorman","10,609",2153,90.7,2812,"11,698"
"2154","kopp","10,608",2154,97.2,3047,"10,912"
"2155","boland","10,607",2155,93.4,2908,"11,361"
"2156","moulton","10,601",2156,91.5,2840,"11,580"
"2157","gavin","10,590",2157,78.4,2453,"13,515"
"2158","tolbert","10,588",2158,46.6,1444,"22,720"
"2159","blackmon","10,577",2159,51.1,1589,"20,711"
"2160","gaffney","10,575",2160,84.8,2662,"12,469"
"2161","mckinnon","10,568",2161,72.6,2285,"14,566"
"2162","marion","10,568",2161,73.6,2307,"14,364"
"2163","booker","10,562",2163,30.1,902,"35,101"
"2164","gomes","10,558",2164,51.4,1606,"20,532"
"2165","joy","10,553",2165,82.8,2607,"12,741"
"2166","keck","10,548",2166,95.9,3023,"11,001"
"2167","east","10,544",2167,85.3,2684,"12,357"
"2168","crisp","10,542",2168,83.8,2640,"12,581"
"2169","byrnes","10,537",2169,96.6,3046,"10,913"
"2170","keefe","10,537",2169,97,3060,"10,863"
"2171","chance","10,531",2171,77.5,2441,"13,586"
"2172","harwood","10,523",2172,94.5,2973,"11,138"
"2173","lenz","10,516",2173,96.1,3038,"10,940"
"2174","shockley","10,515",2174,84.7,2675,"12,413"
"2175","sisson","10,511",2175,92.6,2909,"11,355"
"2176","hershberger","10,503",2176,98.2,3108,"10,693"
"2177","chavez","10,501",2177,5.6,118,"185,865"
"2178","vest","10,499",2178,92.4,2904,"11,368"
"2179","early","10,498",2179,75.8,2396,"13,855"
"2180","oreilly","10,483",2180,93.4,2946,"11,224"
"2181","mancini","10,481",2181,96.3,3053,"10,881"
"2182","ness","10,475",2182,94.7,3000,"11,058"
"2183","means","10,470",2183,66.2,2107,"15,808"
"2184","bruns","10,465",2184,96.2,3056,"10,876"
"2185","beers","10,461",2185,95.9,3048,"10,908"
"2186","herzog","10,461",2185,96.6,3071,"10,825"
"2187","waterman","10,457",2187,88.6,2797,"11,799"
"2188","nunn","10,456",2188,70.7,2258,"14,792"
"2189","bair","10,455",2189,94.8,3013,"11,027"
"2190","forsythe","10,452",2190,91.8,2894,"11,382"
"2191","switzer","10,448",2191,93.2,2953,"11,211"
"2192","boehm","10,448",2191,97.5,3103,"10,717"
"2193","redman","10,447",2193,83.8,2660,"12,474"
"2194","new","10,427",2194,90.4,2858,"11,533"
"2195","greenfield","10,418",2195,87.8,2788,"11,864"
"2196","edgar","10,418",2195,89.8,2833,"11,607"
"2197","aaron","10,410",2197,69.8,2236,"14,904"
"2198","dowdy","10,404",2198,78.5,2494,"13,249"
"2199","wallis","10,403",2199,92.2,2929,"11,279"
"2200","reedy","10,394",2200,90,2851,"11,555"
"2201","kiefer","10,388",2201,96.6,3087,"10,756"
"2202","forman","10,383",2202,85.1,2706,"12,202"
"2203","seibert","10,377",2203,96.4,3085,"10,762"
"2204","kuntz","10,375",2204,96.2,3081,"10,788"
"2205","steen","10,372",2205,83.9,2686,"12,356"
"2206","butterfield","10,368",2206,92.4,2946,"11,224"
"2207","janssen","10,358",2207,96.6,3100,"10,720"
"2208","colby","10,357",2208,94,3015,"11,023"
"2209","finnegan","10,357",2208,96.4,3094,"10,740"
"2210","krieger","10,350",2210,96.7,3106,"10,704"
"2211","houghton","10,349",2211,93.9,3016,"11,019"
"2212","joiner","10,346",2212,66.3,2134,"15,595"
"2213","wing","10,333",2213,83,2670,"12,453"
"2214","mccurdy","10,333",2213,85.8,2750,"12,044"
"2215","osullivan","10,331",2215,95,3054,"10,879"
"2216","wyman","10,327",2216,93.3,2997,"11,063"
"2217","wheatley","10,325",2217,85.4,2740,"12,097"
"2218","easley","10,317",2218,64.9,2094,"15,902"
"2219","lyman","10,316",2219,90,2875,"11,465"
"2220","hargrove","10,304",2220,52.7,1676,"19,555"
"2221","moreno","10,299",2221,7,170,"146,088"
"2222","mcghee","10,296",2222,47.4,1513,"21,727"
"2223","hite","10,293",2223,87.4,2800,"11,776"
"2224","kroll","10,289",2224,95.9,3098,"10,731"
"2225","wellman","10,282",2225,93.5,3024,"10,993"
"2226","parent","10,277",2226,94.5,3057,"10,874"
"2227","eason","10,272",2227,60.7,1949,"16,923"
"2228","angel","10,270",2228,53.2,1704,"19,316"
"2229","hartmann","10,261",2229,96.7,3123,"10,612"
"2230","loyd","10,257",2230,76.4,2464,"13,422"
"2231","franco","10,255",2231,19.3,571,"53,161"
"2232","sommers","10,254",2232,94.2,3050,"10,886"
"2233","wilburn","10,253",2233,68.8,2240,"14,899"
"2234","foy","10,252",2234,75.2,2432,"13,630"
"2235","colbert","10,246",2235,48.1,1544,"21,306"
"2236","mullin","10,245",2236,92.3,2987,"11,099"
"2237","otoole","10,244",2237,96.1,3112,"10,663"
"2238","sell","10,238",2238,95.3,3089,"10,747"
"2239","mayberry","10,229",2239,72.8,2359,"14,060"
"2240","ferry","10,228",2240,91.4,2960,"11,190"
"2241","drury","10,228",2240,96.3,3120,"10,626"
"2242","fortner","10,226",2242,91.2,2955,"11,209"
"2243","royer","10,211",2243,94.2,3069,"10,836"
"2244","pepper","10,204",2244,90.5,2931,"11,274"
"2245","nagle","10,193",2245,95.7,3117,"10,650"
"2246","mccloskey","10,189",2246,96.3,3132,"10,582"
"2247","garvey","10,188",2247,91.7,2981,"11,113"
"2248","laws","10,186",2248,73.3,2391,"13,891"
"2249","shell","10,171",2249,77.4,2523,"13,143"
"2250","graber","10,164",2250,97.7,3165,"10,402"
"2251","grogan","10,160",2251,89.9,2923,"11,302"
"2252","hightower","10,137",2252,53.2,1723,"19,054"
"2253","mello","10,136",2253,90,2934,"11,263"
"2254","hannon","10,135",2254,87.5,2841,"11,578"
"2255","choate","10,128",2255,91.6,3002,"11,051"
"2256","lankford","10,127",2256,85.6,2793,"11,827"
"2257","leahy","10,119",2257,96.2,3144,"10,515"
"2258","milam","10,118",2258,87.6,2852,"11,554"
"2259","strand","10,115",2259,92.3,3031,"10,962"
"2260","larue","10,114",2260,89.4,2921,"11,315"
"2261","custer","10,113",2261,94.7,3110,"10,684"
"2262","carman","10,106",2262,91.5,3003,"11,048"
"2263","keane","10,102",2263,95.1,3121,"10,622"
"2264","morley","10,100",2264,93.4,3072,"10,815"
"2265","mcadams","10,085",2265,88,2877,"11,455"
"2266","seifert","10,079",2266,97,3169,"10,395"
"2267","reiter","10,073",2267,96.1,3151,"10,487"
"2268","salter","10,065",2268,71.9,2375,"13,991"
"2269","elrod","10,064",2269,94.4,3113,"10,661"
"2270","skidmore","10,063",2270,93.7,3091,"10,745"
"2271","radford","10,060",2271,79.8,2636,"12,607"
"2272","galvin","10,060",2271,87.5,2870,"11,499"
"2273","seeley","10,060",2271,93.7,3097,"10,735"
"2274","wolford","10,056",2274,93.6,3096,"10,738"
"2275","bigelow","10,052",2275,88.5,2910,"11,354"
"2276","lawton","10,039",2276,75.6,2488,"13,272"
"2277","smalley","10,038",2277,87.2,2866,"11,512"
"2278","lemke","10,035",2278,96.9,3179,"10,359"
"2279","christenson","10,034",2279,95.3,3139,"10,530"
"2280","stoltzfus","10,031",2280,98.7,3228,"10,159"
"2281","cary","10,028",2281,83.5,2756,"12,013"
"2282","keeler","10,021",2282,91.7,3040,"10,930"
"2283","reis","10,019",2283,88.4,2918,"11,331"
"2284","carlin","10,015",2284,87,2867,"11,509"
"2285","penn","10,009",2285,53.8,1765,"18,601"
"2286","salmon","10,005",2286,75.1,2482,"13,328"
"2287","hamel","9,999",2287,94.4,3129,"10,592"
"2288","kozlowski","9,997",2288,96.5,3178,"10,363"
"2289","noe","9,993",2289,92.6,3080,"10,789"
"2290","chester","9,992",2290,68.5,2281,"14,595"
"2291","waldrop","9,989",2291,94.8,3137,"10,535"
"2292","cloud","9,988",2292,71.4,2377,"13,985"
"2293","breeden","9,981",2293,90.4,3008,"11,039"
"2294","needham","9,977",2294,92.3,3074,"10,809"
"2295","burkholder","9,976",2295,98,3216,"10,182"
"2296","birch","9,974",2296,84.9,2807,"11,745"
"2297","andrew","9,963",2297,75.8,2521,"13,145"
"2298","nielson","9,963",2297,95.7,3164,"10,410"
"2299","ayres","9,956",2299,90.6,3025,"10,989"
"2300","linton","9,955",2300,72.9,2428,"13,660"
"2301","toney","9,954",2301,56.9,1886,"17,481"
"2302","dunaway","9,949",2302,92.6,3093,"10,742"
"2303","fontaine","9,948",2303,86.2,2856,"11,542"
"2304","libby","9,944",2304,95.8,3174,"10,375"
"2305","milton","9,936",2305,49.9,1652,"19,899"
"2306","beckwith","9,932",2306,84.9,2809,"11,703"
"2307","pauley","9,928",2307,93.6,3124,"10,610"
"2308","scruggs","9,922",2308,63.8,2141,"15,562"
"2309","bach","9,914",2309,87.2,2897,"11,375"
"2310","healey","9,912",2310,96,3186,"10,327"
"2311","patten","9,908",2311,86.5,2880,"11,448"
"2312","bundy","9,905",2312,83.9,2796,"11,806"
"2313","champagne","9,898",2313,87.1,2902,"11,369"
"2314","ragsdale","9,897",2314,81.2,2708,"12,195"
"2315","burdette","9,892",2315,88.9,2977,"11,125"
"2316","gaston","9,888",2316,53.9,1797,"18,348"
"2317","somers","9,879",2317,92.7,3115,"10,659"
"2318","glaser","9,879",2317,96.2,3199,"10,271"
"2319","haggerty","9,878",2319,90.1,3032,"10,961"
"2320","bull","9,873",2320,87.7,2936,"11,254"
"2321","dasilva","9,866",2321,70.6,2378,"13,978"
"2322","flannery","9,864",2322,96.7,3213,"10,198"
"2323","clawson","9,852",2323,93.9,3150,"10,489"
"2324","wylie","9,844",2324,84.6,2822,"11,631"
"2325","boyles","9,839",2325,90.5,3059,"10,869"
"2326","muir","9,834",2326,90.5,3060,"10,863"
"2327","devore","9,815",2327,88.9,3005,"11,040"
"2328","morey","9,811",2328,92.6,3126,"10,595"
"2329","edmondson","9,808",2329,74.8,2528,"13,107"
"2330","warden","9,807",2330,89.4,3028,"10,970"
"2331","spurlock","9,802",2331,84.3,2825,"11,627"
"2332","lindberg","9,801",2332,96.4,3225,"10,163"
"2333","phelan","9,800",2333,94.8,3181,"10,343"
"2334","chapin","9,799",2334,95.7,3206,"10,242"
"2335","scarborough","9,798",2335,82.1,2773,"11,941"
"2336","lundy","9,795",2336,69.2,2344,"14,158"
"2337","koontz","9,795",2336,94.4,3176,"10,373"
"2338","comstock","9,794",2338,95.1,3192,"10,298"
"2339","wilde","9,793",2339,95.9,3210,"10,210"
"2340","hardesty","9,790",2340,93.9,3160,"10,425"
"2341","hanlon","9,786",2341,96.5,3239,"10,138"
"2342","bertrand","9,783",2342,84.2,2830,"11,619"
"2343","hawthorne","9,772",2343,61.2,2083,"15,968"
"2344","gossett","9,765",2344,88.3,2999,"11,059"
"2345","waugh","9,764",2345,88.3,3001,"11,052"
"2346","still","9,762",2346,81.8,2781,"11,929"
"2347","lovelace","9,761",2347,73.1,2478,"13,359"
"2348","conti","9,761",2347,94.9,3195,"10,284"
"2349","barkley","9,752",2349,75.4,2573,"12,940"
"2350","neville","9,749",2350,86.6,2935,"11,258"
"2351","sage","9,742",2351,91.1,3109,"10,691"
"2352","behrens","9,742",2351,95.9,3228,"10,159"
"2353","overstreet","9,736",2353,80.3,2732,"12,121"
"2354","south","9,731",2354,89.8,3066,"10,839"
"2355","turpin","9,726",2355,84.8,2873,"11,475"
"2356","mcneely","9,722",2356,86.5,2941,"11,235"
"2357","severson","9,722",2356,95.2,3209,"10,214"
"2358","schweitzer","9,710",2358,97.2,3293,"9,986"
"2359","sager","9,707",2359,94.4,3194,"10,285"
"2360","sneed","9,705",2360,57.6,1963,"16,855"
"2361","brinkman","9,704",2361,97.4,3299,"9,968"
"2362","noll","9,703",2362,96.7,3274,"10,030"
"2363","mortensen","9,701",2363,95,3211,"10,208"
"2364","miranda","9,700",2364,14.3,437,"67,646"
"2365","duckworth","9,700",2364,82.5,2803,"11,762"
"2366","tinsley","9,698",2366,65.4,2255,"14,834"
"2367","fanning","9,695",2367,89.5,3069,"10,836"
"2368","morrell","9,694",2368,85.5,2916,"11,334"
"2369","mcintire","9,694",2368,93.2,3166,"10,401"
"2370","boudreau","9,692",2370,96.6,3272,"10,037"
"2371","mcalister","9,683",2371,84.7,2883,"11,433"
"2372","braswell","9,681",2372,72.3,2472,"13,383"
"2373","doughty","9,673",2373,83.9,2862,"11,525"
"2374","ragan","9,670",2374,92.8,3162,"10,418"
"2375","medlin","9,661",2375,91.9,3145,"10,511"
"2376","caputo","9,660",2376,95.3,3237,"10,141"
"2377","dukes","9,659",2377,46.3,1577,"20,870"
"2378","stovall","9,658",2378,60.1,2067,"16,073"
"2379","moe","9,658",2378,89.9,3094,"10,740"
"2380","daily","9,654",2380,87.4,3004,"11,041"
"2381","oshea","9,654",2380,95.9,3258,"10,066"
"2382","mcmillen","9,648",2382,94.2,3205,"10,244"
"2383","crist","9,647",2383,95.3,3241,"10,122"
"2384","horan","9,644",2384,94.7,3216,"10,182"
"2385","zeigler","9,641",2385,76.4,2631,"12,626"
"2386","menard","9,640",2386,87.9,3027,"10,973"
"2387","hiatt","9,639",2387,95.5,3250,"10,096"
"2388","wesley","9,637",2388,44.3,1512,"21,734"
"2389","adam","9,632",2389,78.9,2704,"12,209"
"2390","maples","9,632",2389,91.2,3134,"10,559"
"2391","logsdon","9,632",2389,95.8,3262,"10,057"
"2392","selby","9,628",2392,83.5,2858,"11,533"
"2393","brockman","9,628",2392,88.8,3068,"10,837"
"2394","kasper","9,626",2394,96.2,3287,"10,005"
"2395","griswold","9,625",2395,92.6,3167,"10,396"
"2396","elam","9,620",2396,69.8,2413,"13,776"
"2397","medley","9,619",2397,73.1,2520,"13,152"
"2398","lively","9,618",2398,89.6,3098,"10,731"
"2399","weinberg","9,617",2399,96.6,3303,"9,958"
"2400","jefferson","9,615",2400,18.7,594,"51,361"
"2401","reichert","9,615",2400,96.9,3311,"9,920"
"2402","zeller","9,614",2402,96.1,3286,"10,006"
"2403","hinds","9,612",2403,67.3,2319,"14,291"
"2404","fultz","9,611",2404,87.2,3012,"11,028"
"2405","paxton","9,609",2405,87.3,3019,"11,013"
"2406","meador","9,597",2406,94.3,3218,"10,174"
"2407","crider","9,596",2407,91.7,3153,"10,469"
"2408","wenger","9,590",2408,97.5,3333,"9,839"
"2409","layman","9,580",2409,95.6,3277,"10,021"
"2410","betz","9,580",2409,95.6,3281,"10,017"
"2411","gardiner","9,578",2411,88,3050,"10,886"
"2412","wirth","9,572",2412,96.6,3312,"9,911"
"2413","ashton","9,565",2413,82.3,2830,"11,619"
"2414","bagwell","9,561",2414,90.8,3142,"10,526"
"2415","ahrens","9,551",2415,96.5,3317,"9,895"
"2416","clary","9,549",2416,87.5,3045,"10,918"
"2417","breaux","9,540",2417,79.2,2749,"12,046"
"2418","cardwell","9,529",2418,83.2,2878,"11,450"
"2419","desantis","9,529",2418,95.3,3288,"9,997"
"2420","seay","9,525",2420,70.6,2457,"13,492"
"2421","shore","9,520",2421,94.1,3243,"10,120"
"2422","pfeifer","9,513",2422,95.5,3302,"9,963"
"2423","hammons","9,509",2423,86.4,3021,"11,008"
"2424","ingle","9,505",2424,93.5,3219,"10,169"
"2425","stine","9,503",2425,95.2,3295,"9,978"
"2426","currier","9,502",2426,96.3,3326,"9,870"
"2427","crenshaw","9,500",2427,54.6,1895,"17,402"
"2428","cabral","9,498",2428,49,1696,"19,384"
"2429","german","9,498",2428,64.3,2260,"14,769"
"2430","kemper","9,497",2430,91.9,3182,"10,339"
"2431","carbone","9,493",2431,94.8,3284,"10,012"
"2432","watters","9,484",2432,85.1,2970,"11,144"
"2433","pinto","9,480",2433,54.2,1883,"17,488"
"2434","groff","9,480",2433,96.9,3346,"9,779"
"2435","faber","9,479",2435,94.2,3260,"10,061"
"2436","kimmel","9,474",2436,96.5,3340,"9,813"
"2437","staton","9,473",2437,68.2,2388,"13,898"
"2438","lafferty","9,472",2438,94.6,3283,"10,014"
"2439","stepp","9,471",2439,91.9,3191,"10,303"
"2440","high","9,466",2440,71.5,2500,"13,236"
"2441","branson","9,461",2441,86.5,3037,"10,941"
"2442","mcrae","9,456",2442,55,1920,"17,203"
"2443","blalock","9,453",2443,84.1,2942,"11,234"
"2444","harter","9,448",2444,96,3332,"9,843"
"2445","mcarthur","9,443",2445,77.7,2721,"12,152"
"2446","colwell","9,427",2446,93.5,3254,"10,081"
"2447","quinlan","9,403",2447,94.6,3306,"9,945"
"2448","ashworth","9,402",2448,93.3,3255,"10,079"
"2449","heard","9,395",2449,42.3,1469,"22,211"
"2450","allan","9,394",2450,87.4,3090,"10,746"
"2451","dumas","9,393",2451,56.4,1997,"16,660"
"2452","sowers","9,389",2452,94.1,3296,"9,977"
"2453","augustine","9,385",2453,71.7,2534,"13,093"
"2454","culbertson","9,384",2454,92.5,3235,"10,147"
"2455","hudgins","9,382",2455,81.1,2845,"11,569"
"2456","france","9,381",2456,78.6,2778,"11,936"
"2457","broderick","9,380",2457,92.4,3231,"10,154"
"2458","hatton","9,370",2458,83,2926,"11,292"
"2459","moriarty","9,368",2459,97,3389,"9,661"
"2460","harlan","9,367",2460,86.9,3084,"10,775"
"2461","parry","9,360",2461,92.4,3240,"10,130"
"2462","cowart","9,358",2462,83.2,2939,"11,243"
"2463","marr","9,356",2463,90.3,3177,"10,365"
"2464","baugh","9,353",2464,77,2721,"12,152"
"2465","barclay","9,347",2465,83.8,2965,"11,160"
"2466","kirchner","9,347",2465,96.5,3377,"9,691"
"2467","beaulieu","9,343",2467,90.4,3184,"10,336"
"2468","martens","9,342",2468,95.8,3353,"9,749"
"2469","sikes","9,340",2469,92.8,3257,"10,068"
"2470","gipson","9,338",2470,51.1,1803,"18,289"
"2471","milner","9,337",2471,79.2,2798,"11,790"
"2472","mancuso","9,336",2472,96.7,3391,"9,659"
"2473","schott","9,335",2473,96.8,3396,"9,645"
"2474","perrin","9,332",2474,83.2,2948,"11,222"
"2475","beauchamp","9,329",2475,83.6,2964,"11,165"
"2476","lemon","9,312",2476,63.9,2283,"14,573"
"2477","marvin","9,309",2477,89.7,3174,"10,375"
"2478","blount","9,307",2478,49.3,1738,"18,882"
"2479","castillo","9,300",2479,5.6,135,"165,473"
"2480","holton","9,296",2480,81.3,2881,"11,436"
"2481","keegan","9,284",2481,96.1,3388,"9,662"
"2482","schindler","9,279",2482,96.4,3407,"9,624"
"2483","albertson","9,274",2483,95.9,3385,"9,666"
"2484","heckman","9,273",2484,96.2,3401,"9,637"
"2485","fugate","9,264",2485,92.1,3263,"10,055"
"2486","sanborn","9,251",2486,94.9,3351,"9,750"
"2487","peek","9,242",2487,86.4,3107,"10,694"
"2488","edge","9,233",2488,82.3,2950,"11,216"
"2489","kinder","9,231",2489,91.6,3253,"10,083"
"2490","garvin","9,230",2490,70.9,2551,"13,027"
"2491","matlock","9,230",2490,76.8,2754,"12,017"
"2492","haag","9,230",2490,95.7,3396,"9,645"
