MCCRAY	17,014	253	67.2	1278	25,300
RHODES	16,930	254	19.0	310	88,917
WILKINS	16,843	255	30.0	532	56,068
GILBERT	16,838	256	15.0	243	112,406
TOWNSEND	16,733	257	25.0	444	66,853
RICHARDS	16,687	258	13.3	215	125,653
RODGERS	16,532	259	22.6	394	73,021
LOWE	16,525	260	18.5	309	89,178
MATHIS	16,336	261	31.5	585	51,796
MORRISON	16,276	262	13.8	231	117,939
NICHOLS	16,124	263	11.4	174	141,936
FLETCHER	16,122	264	19.9	352	80,932
CANNON	16,118	265	23.7	436	67,923
ELLIOTT	16,107	266	12.2	197	132,457
ROSE	15,956	267	10.9	168	146,924
HOWELL	15,952	268	14.6	249	109,634
ANTHONY	15,868	269	30.4	580	52,146
GLENN	15,846	270	32.2	627	49,241
GARNER	15,844	271	22.0	403	72,052
BOONE	15,819	272	30.6	587	51,679
PITTMAN	15,807	273	30.0	573	52,689
DICKERSON	15,769	274	30.9	602	51,017
NORMAN	15,749	275	24.1	461	65,269
SIMON	15,679	276	21.0	383	74,839
WHEELER	15,624	277	12.8	223	121,684
COBB	15,450	278	24.2	472	63,739
MONROE	15,438	279	28.9	567	53,475
BARNETT	15,347	280	16.6	300	92,287
BRANCH	15,327	281	46.4	967	33,040
CURTIS	15,259	282	15.4	280	98,958
LYONS	15,259	282	18.6	339	82,258
MCDANIEL	15,131	284	17.5	323	86,317
HUBBARD	15,101	285	22.2	435	68,021
WOODARD	15,054	286	33.6	696	44,830
LINDSEY	15,030	287	24.6	492	61,199
PAGE	15,020	288	18.7	354	80,493
MAYS	14,955	289	38.4	809	38,914
BOLDEN	14,841	290	74.1	1638	20,015
RANDOLPH	14,820	291	37.3	792	39,742
BRADFORD	14,726	292	28.5	586	51,726
COPELAND	14,690	293	27.3	565	53,771
PITTS	14,665	294	30.3	639	48,462
BLAKE	14,625	295	21.1	425	69,279
SULLIVAN	14,620	296	6.8	92	215,640
CHANDLER	14,545	297	19.1	379	76,114
MCCLAIN	14,456	298	31.7	688	45,560
CARROLL	14,412	299	11.0	201	131,020
COLLIER	14,409	300	26.5	556	54,414
MCKENZIE	14,399	301	26.1	544	55,084
BENJAMIN	14,299	302	39.2	868	36,439
POPE	14,277	303	23.1	486	61,750
CUMMINGS	14,099	304	18.4	372	76,707
MOODY	14,052	305	22.5	479	62,344
KELLEY	14,044	306	10.2	184	137,555
SMALL	13,998	307	30.5	681	45,850
WEAVER	13,909	308	10.0	179	138,811
WOOD	13,873	309	5.6	75	247,299
WHITFIELD	13,853	310	48.6	1125	28,475
TILLMAN	13,798	311	47.8	1110	28,878
MANNING	13,794	312	19.1	402	72,069
BULLOCK	13,767	313	32.0	722	43,021
HODGES	13,698	314	19.9	428	68,868
MCNEIL	13,562	315	40.8	961	33,239
WATERS	13,506	316	20.5	455	65,817
WILEY	13,500	317	28.4	653	47,503
CLAYTON	13,477	318	24.6	548	54,875
HARRELL	13,475	319	27.8	638	48,471
WILKERSON	13,408	320	28.8	670	46,605
BRIDGES	13,347	321	25.5	579	52,260
COTTON	13,313	322	41.9	1006	31,759
BARBER	13,312	323	17.4	376	76,504
HINTON	13,297	324	40.0	962	33,209
STANLEY	13,275	325	14.1	292	93,817
CROSS	13,246	326	17.6	382	75,134
BOWMAN	13,230	327	12.9	268	102,239
CALHOUN	13,207	328	31.9	757	41,452
BENSON	13,182	329	15.6	332	84,233
ONEAL	13,165	330	28.5	680	46,161
BURNETT	13,134	331	22.7	517	57,859
PATTON	13,071	332	20.2	464	64,772
BALDWIN	13,068	333	16.5	361	79,151
BLACKWELL	13,037	334	28.0	673	46,495
TERRELL	12,992	335	38.3	946	33,914
KNOX	12,988	336	30.2	724	42,937
GREGORY	12,984	337	14.6	312	88,810
WEBSTER	12,980	338	18.5	418	70,123
CRAIG	12,964	339	14.5	307	89,591
LLOYD	12,934	340	21.1	493	61,154
MAXWELL	12,932	341	19.7	458	65,779
BASS	12,890	342	23.7	559	54,296
WINSTON	12,866	343	62.6	1605	20,537
LYNCH	12,853	344	11.2	237	114,448
NEWTON	12,831	345	17.7	400	72,328
GILMORE	12,746	346	27.1	661	47,050
SOLOMON	12,702	347	29.7	726	42,839
ATKINS	12,692	348	25.5	619	49,754
PETERS	12,685	349	9.5	190	134,231
FOWLER	12,643	350	12.3	267	102,620
BONNER	12,622	351	39.7	1005	31,761
WHITAKER	12,608	352	23.2	558	54,343
STEELE	12,602	353	14.9	331	84,353
REEVES	12,499	354	15.7	358	79,817
BURGESS	12,481	355	17.4	407	71,604
BEASLEY	12,473	356	27.0	679	46,179
MOSES	12,443	357	33.8	858	36,814
RUFFIN	12,371	358	81.1	2188	15,263
HAIRSTON	12,365	359	83.0	2242	14,891
RAMSEY	12,360	360	16.1	373	76,625
HODGE	12,275	361	24.3	610	50,577
HOLT	12,232	362	14.4	329	84,710
CHERRY	12,108	363	35.0	922	34,615
POLK	12,088	364	47.5	1270	25,438
BREWER	12,086	365	12.0	274	100,465
RUCKER	12,077	366	48.0	1287	25,160
MUHAMMAD	12,028	367	86.1	2379	13972
NASH	12,005	368	23.5	601	51,021
CHRISTIAN	12,001	369	23.4	597	51,177
POOLE	11,937	370	21.8	549	54,706
HEARD	11,927	371	53.7	1469	22,211
BARRETT	11,901	372	12.4	288	95,896
STONE	11,834	373	7.9	162	149,802
GOODWIN	11,830	374	16.8	415	70,333
DILLARD	11,806	375	39.2	1062	30,118
CARSON	11,801	376	21.1	537	55,821
DAVENPORT	11,774	377	21.7	561	54,206
NORRIS	11,768	378	13.8	326	85,212
LEONARD	11,721	379	13.1	308	89,198
STARKS	11,706	380	61.9	1736	18,911
PAUL	11,675	381	16.2	401	72,248
GAMBLE	11,633	382	35.9	981	32,377
JOYNER	11,583	383	41.1	1134	28,216
MCBRIDE	11,578	384	19.0	495	60,874
EPPS	11,557	385	61.5	1747	18,780
HARMON	11,550	386	15.9	399	72,414
FARMER	11,531	387	16.9	431	68,309
RICHARD	11,517	388	22.1	581	52,138
ELLISON	11,447	389	27.6	756	41,459
MORTON	11,440	390	19.5	509	58,788
MCCALL	11,417	391	27.7	761	41,231
MCDOWELL	11,335	392	23.9	652	47,526
CHATMAN	11,304	393	81.1	2384	13,935
PATRICK	11,302	394	19.4	513	58,257
GREER	11,261	395	20.6	552	54,611
TYSON	11,237	396	40.3	1152	27,911
TOLBERT	11,219	397	49.4	1444	22,720
COVINGTON	11,129	398	43.8	1272	25,403
BISHOP	11,073	399	9.7	238	114,034
PRINCE	11,048	400	24.7	700	44,640
BALLARD	11,013	401	18.5	503	59,660
MIDDLETON	11,007	402	27.0	771	40,708
MCKNIGHT	10,966	403	33.9	980	32,386
STRONG	10,940	404	25.2	718	43,430
WYNN	10,928	405	39.0	1142	28,048
SIMMS	10,868	406	41.3	1221	26,296
MINOR	10,849	407	36.6	1078	29,634
GOODMAN	10,808	408	15.1	409	71,482
BURKS	10,804	409	41.4	1232	26,115
